year,name,pitcher_id,ff_avg_speed,si_avg_speed,fc_avg_speed,sl_avg_speed,ch_avg_speed,cu_avg_speed,fs_avg_speed,kn_avg_speed,st_avg_speed,sv_avg_speed
2017,"Wainwright, Adam",425794,90.1,89.7,84.2,,81.4,72.5,,,,
2017,"Ryu, Hyun Jin",547943,90.4,89.6,86.5,77.9,80.9,71.7,,,,
2017,"Clevinger, Mike",605182,92.5,92.6,,81.3,86.9,75.3,,,,
2017,"Tomlin, Josh",458708,87.8,87.7,85.5,,83.8,74.4,,,,
2017,"Adleman, Tim",534947,90,90,,,84.2,74.1,,,,
2017,"Montgomery, Mike",543557,92.3,,88.2,,83.3,77.2,,,,
2017,"Cain, Matt",430912,89.3,89,,83.1,83,74.5,,,,
2017,"Gsellman, Robert",607229,93.1,92.7,,88.7,85.4,80.3,,,,
2017,"McCullers Jr., Lance",621121,94.2,94.1,,,88.7,85.6,,,,
2017,"Ramirez, Erasmo",541640,92.2,91.5,88.8,84,83.6,76.4,,,,
2017,"Biagini, Joe",607352,93.3,93.8,90,,86.3,78.8,,,,
2017,"Shields, James",448306,90.2,89.8,85.9,,82.6,78.1,,,,
2017,"Garza, Matt",490063,92,91.5,,82.4,84.1,73.9,,,,
2017,"Feldman, Scott",444857,89.1,89.4,88.3,,81.7,75.5,,,,
2017,"Sanchez, Anibal",434671,90.7,90.7,89.2,84.6,71.1,76.9,83.1,,,
2017,"Gray, Jon",592351,96,95.5,,89.7,88.6,80.1,,,,
2017,"Lamet, Dinelson",659275,95,94.6,,85.7,89.6,81.9,,,,
2017,"Newcomb, Sean",656794,93.8,,,80.7,86,78.3,,,,
2017,"Norris, Daniel",596057,93.1,92.9,,87.3,86.1,77.4,,,,
2017,"Salazar, Danny",517593,95.3,94.9,,86.2,86.6,80.9,,,,
2017,"Martinez, Nick",607259,92.5,92.2,89.2,,85.5,79.7,,,,
2017,"Musgrove, Joe",605397,93.1,91.6,90.4,83.2,84.3,81.1,,,,
2017,"Bridwell, Parker",592170,92.5,91.7,89.6,,84.4,79.5,,,,
2017,"Mejia, Adalberto",606167,92.6,91.8,,84.1,83.4,79.7,,,,
2017,"Liriano, Francisco",434538,92.8,93,,85.6,85.4,76.4,,,,
2017,"Tillman, Chris",501957,90.8,90.4,89.9,85.1,83.7,75.7,,,,
2017,"Conley, Adam",543045,89.7,,,84.5,82.6,,,,,
2017,"Wood, Travis",475243,88.8,87.8,86.8,80,81,71.9,,,,
2017,"Harvey, Matt",518774,94,93.9,,88.6,86.3,81,,,,
2017,"Graveman, Kendall",608665,93.2,93.3,89.9,79.1,86,,,,,
2017,"Bumgarner, Madison",518516,91.1,,86.8,,82.8,78,,,,
2017,"Lugo, Seth",607625,91.9,91.1,88.5,85.7,85.9,76.3,,,,
2017,"Hoffman, Jeff",656546,94.4,94.6,,82.7,86.8,76.8,,,,
2017,"Gossett, Daniel",605254,91.6,91.5,,84,84.2,78.5,,,,
2017,"Bailey, Homer",456701,93.6,93.3,,87.1,90.5,78,86.3,,,
2017,"Wheeler, Zack",554430,94.7,94.3,88,,88.2,78.8,,,,
2017,"Pineda, Michael",501381,93.9,93,,85.1,89,,,,,
2017,"Fister, Doug",450729,88.3,89.8,85.1,,82.6,73.4,,,,
2017,"Cahill, Trevor",502239,91.8,90.9,85.1,,83.8,79.4,,,,
2017,"Junis, Jakob",596001,91.6,91,,81.3,81.9,75.8,,,,
2017,"Leiter Jr., Mark",643410,91,90.7,88.4,82.8,84.9,72.3,83.9,,,
2017,"Volquez, Edinson",450172,93.6,93.1,,,83.7,81,,,,
2017,"Romano, Sal",607219,95.5,95.3,,87,88.9,82,,,,
2017,"Castillo, Luis",622491,97.4,96.9,,84.9,87.2,,,,,
2017,"Stephenson, Robert",596112,93.7,,,85.2,,79,85,,,
2017,"McCarthy, Brandon",435221,93.2,92.9,91.3,86.5,88.6,80.2,,,,
2017,"Faria, Jake",607188,91.8,,,83.3,,75.1,81.3,,,
2017,"Andriese, Matt",542882,92.1,,,86.4,86,81,,,,
2017,"Lively, Ben",594902,91.3,91.2,,81.9,84.9,75.5,,,,
2017,"Skaggs, Tyler",572140,92.1,91.8,,,85.2,75.6,,,,
2017,"Anderson, Tyler",542881,92,91.9,87.5,,82.7,76.1,,,,
2017,"Hernandez, Felix",433587,90.9,90.4,,84.8,86.5,79.7,,,,
2017,"Lorenzen, Michael",547179,96.2,96.3,92.7,88.1,88.5,82.7,,,,
2017,"Knebel, Corey",608349,97.3,,,,,80.5,,,,
2017,"Petit, Yusmeiro",433589,89.6,88.9,85.6,,82,77.1,,,,
2017,"Pruitt, Austin",643493,91.6,91.6,,87.4,85.4,81,,,,
2017,"Griffin, A.J.",456167,87.3,86.6,82.5,,80,66.1,,,,
2017,"Givens, Mychal",571710,95.4,95.9,94.6,87.3,85.6,,,,,
2017,"Jackson, Edwin",429719,93.1,93.2,,86.9,87.5,78.9,,,,
2017,"Suter, Brent",608718,85.8,85.9,,,80.3,74.2,,,,
2017,"Wood, Blake",502028,96.1,96.1,,89.7,90.6,,85.1,,,
2017,"Stammen, Craig",489334,91.4,91.3,85.6,,85.8,79.2,,,,
2017,"Devenski, Chris",606965,94,,,82.8,83,,,,,
2017,"Velasquez, Vince",592826,93.9,92.5,,84.9,87.6,80.7,,,,
2017,"Koehler, Tom",543408,92.9,93.2,,85.5,85.4,78.8,,,,
2017,"Shoemaker, Matt",533167,91.7,91.5,,82.7,,76.2,85.1,,,
2017,"Swarzak, Anthony",461872,94.7,,,87.1,,,,,,
2017,"Tepera, Ryan",572193,95,95,88.6,83,,,,,,
2017,"Price, David",456034,94.2,94.4,88.7,,85.8,79.7,,,,
2017,"Lyles, Jordan",543475,94,93.5,,89.8,85.7,83.7,,,,
2017,"Torres, Carlos",448614,93.4,92.3,92.4,83.2,,80.1,,,,
2017,"Guerra, Junior",448855,92,91.5,,80.2,,,84,,,
2017,"Worley, Vance",474699,90.2,89.9,87.7,,81.9,76.9,,,,
2017,"Garrett, Amir",607237,91.6,91,,79.5,80.8,,,,,
2017,"Santiago, Hector",502327,89.2,90.8,85.1,79.4,82.9,74.5,,,,
2017,"Neris, Hector",593576,94.7,94.5,,88,,,87,,,
2017,"Iglesias, Raisel",628452,96.3,96,,85.3,88.2,66.5,,,,
2017,"Barnes, Jacob",606930,96.8,,90.7,81.6,,,,,,
2017,"Glasnow, Tyler",607192,94.6,93.9,,,87.9,79.9,,,,
2017,"Nicasio, Juan",504379,95.3,95.2,,88.5,87.1,,,,,
2017,"Hahn, Jesse",534910,93.6,93.8,,84.5,85.2,76,,,,
2017,"Shaw, Bryan",543766,95.2,,94.3,82.5,,,,,,
2017,"Barnes, Matt",598264,95.2,,,88,,80.9,,,,
2017,"Rusin, Chris",543734,91.1,91.3,88.1,83.7,84.5,80.2,,,,
2017,"Hand, Brad",543272,93.5,93.2,,,,77.1,,,81.9,
2017,"Treinen, Blake",595014,97.3,97.2,,89.1,89.2,,,,,
2017,"Minor, Mike",501985,94.7,91.6,,88.5,86.7,82.5,,,,
2017,"Reed, Addison",592665,92.3,,,85.3,86.3,,,,,
2017,"Bell, Chad",518445,92.9,92.9,85.5,80.6,86.4,,,,,
2017,"Ross, Joe",605452,91.9,91.5,,84.9,84.8,,,,,
2017,"Rodon, Carlos",607074,93.3,93.3,,85.1,83.5,,,,,
2017,"McGowan, Dustin",430661,93.8,93.8,,86.7,87.8,,,,,
2017,"Baez, Pedro",520980,97.2,96.8,,88.2,87.8,,,,,
2017,"Bibens-Dirkx, Austin",502212,90.5,90,,86.6,84.6,79.7,,,,
2017,"Stripling, Ross",548389,92.9,,,88.7,84.9,80.4,,,,
2017,"Matz, Steven",571927,92.5,93.1,,85.7,83.6,78.2,,,,
2017,"Gaviglio, Sam",543208,88.6,88.7,,83.3,83.9,79.1,,,,
2017,"Brach, Brad",542960,95,93.5,93.2,86,87,,87.4,,,
2017,"Hendriks, Liam",521230,94.9,94.1,,87.3,88.2,79,,,,
2017,"Allen, Cody",592102,94.3,,,,,84.2,,,,
2017,"Covey, Dylan",592229,92.6,92.6,91.7,86.4,85.8,78.9,83.8,,,
2017,"Meyer, Alex",543542,96.1,95.3,,85.5,90,85.1,,,,
2017,"Barraclough, Kyle",607457,94.8,,,80.1,88.6,,,,,
2017,"Beck, Chris",571476,94.6,94.1,,86.8,88.1,,,,,
2017,"Arroyo, Bronson",276520,84.4,83.4,84.4,72.9,75.7,71.8,,,,
2017,"Kimbrel, Craig",518886,98.3,98,,,,87.3,,,,
2017,"Bradley, Archie",605151,96.3,96.1,,90.4,88.6,82.4,,,,
2017,"Vazquez, Felipe",553878,98.4,98.3,,85.8,88.4,82.1,,,,
2017,"Green, Chad",643338,95.8,95.6,90.1,85.9,85.2,,,,,
2017,"Sewald, Paul",623149,91.4,91.2,,82.9,82.5,,,,,
2017,"Wilson, Justin",458677,95.9,96.1,91.7,84.8,89.9,,,,,
2017,"Jeffress, Jeremy",502026,94.8,94.4,,,,80.2,89.4,,,
2017,"Claudio, Alex",592222,85.9,86.7,,77.1,71.1,,,,,
2017,"Diaz, Edwin",621242,97.4,,,88,,,,,,
2017,"Duffey, Tyler",608648,92.1,92.3,,,83.8,81.5,,,,
2017,"Edwards Jr., Carl",605218,95.2,91.1,,,,81.4,,,,
2017,"Peralta, Wily",503449,95.9,96.1,,84.2,85.7,78.2,,,,
2017,"Clippard, Tyler",461325,90.9,91.3,,80.7,79.1,,81.6,,,
2017,"Kintzler, Brandon",445213,93.7,93.4,,87.2,88.9,,,,,
2017,"Wojciechowski, Asher",592879,92.5,,,81.1,84.9,,,,,
2017,"Ramos, AJ",573109,92.4,92.4,91.2,80.1,85.4,75.2,,,,
2017,"Hudson, Daniel",543339,95.4,95.4,,86.5,86,,,,,
2017,"Buchter, Ryan",488748,92.6,,87.8,,,78.9,,,,
2017,"Betances, Dellin",476454,98.3,,,,,83.6,,,,87.1
2017,"Hembree, Heath",592390,95.3,95,,89.1,,80.4,,,,
2017,"Norris, Bud",502032,94.1,94.2,89.9,84.9,87.5,,,,,
2017,"Saupold, Warwick",599683,93,92.7,,88.5,86.3,81.7,,,,
2017,"Leone, Dominic",608678,94.5,94.1,88.6,83.4,,,,,,
2017,"Triggs, Andrew",592811,88.6,88.9,,82.5,82.3,75.4,,,,
2017,"McHugh, Collin",543521,90.2,89,86.1,,84.8,73.8,,,80.2,
2017,"Greene, Shane",572888,95.7,94.9,88.9,,,79.8,,,82.3,
2017,"Holmberg, David",571787,87.7,86.6,,80.4,81.7,73.1,,,,
2017,"Asher, Alec",594742,89.5,90.7,88,81.7,82.7,79.1,,,,
2017,"LeBlanc, Wade",453281,87.2,87.1,84.9,80.4,78.4,72.9,,,,
2017,"Gearrin, Cory",518715,92.7,91.6,,84.8,84.9,,,,,
2017,"Alexander, Scott",518397,93.7,93.1,,85.7,86,,,,,
2017,"Smoker, Josh",519294,94.6,93.9,,80.7,,,84.2,,,
2017,"Torres, Jose",600526,94.7,94.7,,82.7,88.9,,,,,
2017,"Parker, Blake",453284,93.5,93.3,,,,79.4,82.3,,,
2017,"Barnes, Danny",592130,92,92.1,,83.6,79.5,,,,,
2017,"Ottavino, Adam",493603,94.4,94.3,91.7,85.3,,,,,81.5,
2017,"Davis, Wade",451584,94.4,93.1,90.5,,,83.3,,,,
2017,"Drake, Oliver",543118,91.9,,,,,,83.3,,,
2017,"Delgado, Randall",517414,94.2,93.4,,85.8,86.8,79.4,,,,
2017,"Stratton, Chris",608717,91.7,91.4,91.2,84.1,84.1,77.4,,,,
2017,"Weaver, Luke",596133,93.2,93.2,88.5,,84.3,79.6,,,,
2017,"Jennings, Dan",543359,91.9,91.9,,83.1,,,,,,
2017,"Barnette, Tony",501817,93,92.4,88.7,,,78.6,87.8,,,
2017,"Salas, Fernando",477569,91.1,91.5,,,86.2,83,,,,
2017,"Castro, Miguel",612434,95,95.4,,84.5,86.2,,,,,
2017,"Oh, Seunghwan",493200,93,92.8,86,81.7,84.4,75,,,,
2017,"Robertson, David",502085,92,92.2,91.6,82.3,87.4,82.6,,,,
2017,"Duensing, Brian",488846,92.2,91.7,,81.4,85.2,72.4,,,,
2017,"Martes, Francis",642564,95.6,92.8,,,89.7,85,,,,
2017,"Maurer, Brandon",543506,96.5,95.1,,85.3,85.7,,,,,
2017,"Kelly, Joe",523260,99,99,,89.6,87.5,83.8,,,,
2017,"Casilla, Santiago",433586,94.1,93.8,,89.5,87.7,80.7,,,,
2017,"Eflin, Zach",621107,93.1,92.3,,85.5,86.1,77.4,,,,
2017,"Kahnle, Tommy",592454,97.8,97.3,97.9,86.4,90.3,,,,,
2017,"Peralta, Wandy",593974,96.5,96.7,,86.3,86.7,,,,,
2017,"Ramirez, Jose",542432,97,96.9,,89.2,88,,,,,
2017,"Kontos, George",502004,91,91,87.2,83.9,85.4,79.4,,,,
2017,"Strop, Pedro",467008,95.8,96.2,,84.8,,,89.3,,,
2017,"Hatcher, Chris",501822,94.7,94.4,93.8,86.7,,81.9,87,,,
2017,"Loup, Aaron",571901,92.8,92,85.3,,79.7,77.2,,,,
2017,"O'Day, Darren",503285,87.8,87,,80.2,,75.1,,,,
2017,"Ramos, Edubray",591693,94.3,,,83.2,82.5,78.7,,,,
2017,"Watson, Tony",453265,,93.5,,84.9,86.3,,,,,
2017,"Romero, Enny",544836,97.9,,87.4,88.2,,81.9,,,,
2017,"Rondon, Hector",444468,96.4,96.4,,85.8,90.4,,,,,
2017,"Jansen, Kenley",445276,,94.8,93.2,83.3,,,,,,
2017,"Garcia, Luis",472610,97.2,97,,84.8,,,87.6,,,
2017,"Colome, Alex",517008,95.2,,89.5,,90.7,,,,,
2017,"Soria, Joakim",465657,92.8,,,81,88,70.5,,,,
2017,"Herrera, Kelvin",516969,97.2,97.2,,86.5,90.3,,,,,
2017,"Oberg, Scott",623184,96.4,95.6,,88.9,89.8,82.3,,,,
2017,"Sims, Lucas",608371,91.2,92.3,,86.4,83.5,76.7,,,,
2017,"Strickland, Hunter",519326,95.6,95.6,,84,89,,,,,
2017,"Miller, Andrew",453192,94,96.3,,83.8,,,,,,
2017,"Middleton, Keynan",641871,96.9,,,88.5,88.2,,,,,
2017,"Bowman, Matt",621199,91.7,90.9,,86.4,,,80.2,,,
2017,"Cecil, Brett",446399,91.9,90.9,88.7,,83.1,83.4,,,,
2017,"Johnson, Jim",462382,93.1,93.5,,,88,79.5,,,,
2017,"McAllister, Zach",502083,95.5,94.7,86,,,81,,,,
2017,"Lawrence, Casey",596271,91.3,91.2,,81.8,83.5,76.8,,,,
2017,"Smith, Chris",434672,85.7,85.2,,,76.7,76.7,,,,
2017,"Marinez, Jhan",501697,95.3,94.8,,86.4,91.8,,,,,
2017,"Phelps, David",475479,94.7,93.9,91,,86.2,81.6,,,,
2017,"Ross, Tyson",475115,91.4,90.9,,84.6,84.8,,,,,
2017,"Despaigne, Odrisamer",628333,92.4,92.5,85.6,,80,75.3,,,,
2017,"Yates, Kirby",489446,93.9,93.4,,86,,,86.8,,,
2017,"Tazawa, Junichi",547749,92.8,,,81.7,,76.5,,,,
2017,"Rodney, Fernando",407845,94.9,94.1,,85.3,83.5,,,,,
2017,"Grimm, Justin",518748,94.9,94.4,,87.3,,82.1,,,,
2017,"Gregerson, Luke",502381,89.3,89.6,,81.6,80.2,,,,,
2017,"Albers, Matt",458006,93.4,92.9,,86.8,84.5,77.2,,,,
2017,"Giles, Ken",571704,98.2,,,87,85.6,,,,,
2017,"Robles, Hansel",570663,95,94.8,,86,88.7,,,,,
2017,"Freeman, Sam",518693,95.4,95.1,,,,84.1,86.6,,,
2017,"Vincent, Nick",543883,90.1,90,87.3,83.2,84.4,77.5,,,,
2017,"Wilson, Alex",543935,93,92.6,,88.1,88.4,81.9,,,,
2017,"Bush, Matt",456713,97.5,97.5,91.6,85.3,90.5,80,,,,
2017,"McGee, Jake",459429,94.9,95.2,,79,,,,,,
2017,"Neshek, Pat",450212,,90.3,,83.5,67.9,,,,,
2017,"Cole, A.J.",595918,93.2,92.9,,85.2,86.2,79.7,,,,
2017,"Infante, Gregory",500872,95.5,,,86,86.2,82.2,,,,
2017,"Warren, Adam",476589,92.8,92.5,92.2,86.3,85.3,80,,,,
2017,"Belisle, Matt",279571,90.6,90.3,,85.8,85,73.7,,,,
2017,"Blackburn, Paul",621112,90.4,90.2,,84.6,83.4,75.8,,,,
2017,"Osuna, Roberto",532077,94.8,94.4,90.9,86.3,83.5,,,,,
2017,"Ellington, Brian",623395,98.2,98.8,,,89,87.5,,,,
2017,"Dyson, Sam",473879,95.4,95,89.9,81.4,88.9,,,,,
2017,"Moore, Andrew",621058,91,,,81.8,81.5,75.3,,,,
2017,"Pazos, James",572021,,95.6,,81.7,,,,,,
2017,"Butler, Eddie",572750,93.3,93.2,90.7,,87.1,81.3,,,,
2017,"Blevins, Jerry",460283,88.9,88.2,,,82.8,71,,,,
2017,"Flexen, Chris",623167,92.6,92.3,86.4,,82.3,76.4,,,,
2017,"Hughes, Jared",453172,93.8,93.4,,86.2,88.8,,,,,
2017,"Storen, Drew",519322,90.5,89.9,,80.1,83.9,79.9,,,,
2017,"Hughes, Phil",461833,90,89.4,86.1,,82.4,77.2,,,,
2017,"Coulombe, Danny",543056,91,91.2,,86.3,87.4,80.9,,,,
2017,"Romo, Sergio",489265,86.4,85.8,,77,80.6,,,,,
2017,"Morgan, Adam",605388,94.3,94.4,,82.7,82.6,77,,,,
2017,"Moylan, Peter",493247,,90.4,,78.9,84.4,,,,,
2017,"Lyons, Tyler",544928,90.1,90,,80.1,85.4,76.7,,,,
2017,"Farmer, Buck",571656,92.1,90.3,,80.3,84.9,73.6,,,,
2017,"Feliz, Michael",593140,96.3,,,84.7,87.7,,,,,
2017,"Goody, Nick",580792,91.8,,,83.2,,,,,,
2017,"Bleier, Richard",542947,89,89,86.4,80.5,81.7,,,,,
2017,"Garcia, Jarlin",606424,94.4,93.5,,85.1,87.3,,,,,
2017,"Fields, Josh",451661,95.5,,,,80.8,79.4,,,,
2017,"Pressly, Ryan",519151,96,95,,89.7,,83.1,,,,
2017,"Farquhar, Danny",543144,93.2,92.8,,,86.7,74.8,,,,
2017,"Holland, Greg",518813,93.4,,,85.8,,76.1,,,,
2017,"Rosenthal, Trevor",572096,98.5,100.5,,86.7,87.6,,,,,
2017,"Dunn, Mike",445197,92.4,92.2,,86,,74.5,,,,
2017,"Chafin, Andrew",605177,93.5,93.5,,82.5,85.9,,,,,
2017,"Hunter, Tommy",488984,96.3,96.2,93.9,,,85.3,,,,
2017,"Chapman, Aroldis",547973,100,,,87.7,88.7,,,,,
2017,"Rogers, Taylor",573124,93.4,93.3,,,88.4,78.8,,,,
2017,"Milone, Tommy",543548,88,87.6,86.9,80.6,81.2,74.8,,,,
2017,"Benoit, Joaquin",276542,94.8,94.7,,87.4,84.5,83.7,,,,
2017,"Leclerc, Jose",600917,95.9,95.4,87.3,82.8,87.4,78.4,,,,
2017,"Madson, Ryan",425492,95.7,94.7,,92.2,85.4,82.6,,,,
2017,"Shreve, Chasen",592741,92.6,,,84.3,,,83.3,,,
2017,"Feliz, Neftali",491703,96.3,,,84.1,88.8,,,,,
2017,"Hoyt, James",624586,93.4,93.5,,84.3,88.6,,,,,
2017,"Otero, Dan",519096,90.6,89.9,,81.4,82.4,,,,,
2017,"Nicolino, Justin",592593,90.9,,88.1,,83.5,77.1,,,,
2017,"Vizcaino, Arodys",527055,97.9,97.7,,85.7,89.1,,,,,
2017,"Anderson, Brett",474463,91.1,90.3,,82.3,83.6,75.3,,,,
2017,"De La Rosa, Jorge",407822,93.5,93.5,87,,,75.5,84.4,,,
2017,"Krol, Ian",571871,93.4,93.2,,87.9,85.1,77.7,,,,
2017,"McFarland, T.J.",519008,91.6,91.4,,81.5,84.4,,,,,
2017,"Whitley, Chase",595032,90.1,90.1,,81.7,82.7,76.1,,,,
2017,"Avilan, Luis",501593,92.3,92.8,,,84,76.4,,,,
2017,"Hoover, J.J.",543331,92.4,91.8,,84.7,86.5,76.3,,,,
2017,"Minaya, Juan",573668,94.2,94.4,92.5,86.7,88.4,82.6,,,,
2017,"Thompson, Jake",622097,91,91.3,,82.9,85.8,,,,,
2017,"Gee, Dillon",518716,91.1,90.8,86.3,,83.6,77.1,,,,
2017,"Smith, Joe",501925,89.3,88.8,,80.7,79.1,,,,,
2017,"Bergman, Christian",548357,,88.5,,85.4,80.5,77.3,,,,
2017,"Grilli, Jason",276351,92.8,92.1,,81,85.8,,,,,
2017,"Hernandez, David",456696,93.9,93.4,87.6,,,81.2,,,,
2017,"Doolittle, Sean",448281,94.7,,,81.4,,76.4,85.4,,,
2017,"Jackson, Luke",592426,94.6,95.6,89.9,85.9,85.6,81.5,,,,
2017,"Hader, Josh",623352,,94.3,,80.3,85.3,,,,,
2017,"Diaz, Miguel",622766,95.9,95.7,,82.1,88.2,,,,,
2017,"Abad, Fernando",472551,92.1,90.7,,,77.8,76.8,,,,
2017,"Brebbia, John",605154,94.1,93.7,,82.8,87.9,77.5,,,,
2017,"Blanton, Joe",430599,90.2,90.4,,86.1,85.4,79.4,,,,
2017,"Lopez, Reynaldo",625643,94.7,94.1,,86.9,83.8,78.1,,,,
2017,"Altavilla, Dan",656186,96.8,95.6,,87.8,,,,,,
2017,"Bedrosian, Cam",592135,93.9,,,84.3,,,,,,
2017,"Alvarez, Jose",501625,91.5,91,87.1,84,81.5,79.2,,,,
2017,"Osich, Josh",592612,95.4,94.9,90.8,78.7,84.3,,,,,
2017,"Bolsinger, Mike",502211,90,,88.7,80.9,82.7,79.8,,,,
2017,"Wittgren, Nick",621295,92.6,92.2,,83.2,86,,,,,
2017,"Grace, Matt",594840,90.9,90.9,,82.9,86,,,,,
2017,"Karns, Nate",501992,93,93.1,,,86,83.7,,,,
2017,"Bettis, Chad",518452,90.1,90.1,84.5,,85,74.7,,,,
2017,"Dull, Ryan",623430,91.3,,,81.8,85.3,,,,,
2017,"Cishek, Steve",518553,89.7,90.4,,77.2,84.6,,,,,
2017,"Cingrani, Tony",571561,94.3,,,83.7,88.5,,,,,
2017,"Albers, Andrew",452027,88.4,87.6,,78.4,79.1,69.3,,,,
2017,"Woodruff, Brandon",605540,94.3,,,85.8,84.7,,,,,
2017,"Pagan, Emilio",641941,93.7,93.5,84.2,,84.7,,,,,
2017,"McCarthy, Kevin",641838,93.2,93,,88.3,85.7,,,,,
2017,"Maton, Phil",664208,92.7,,,,83.6,80.4,,,,
2017,"Hart, Donnie",643354,,87.5,,76.4,79.6,,,,,
2017,"Giolito, Lucas",608337,92.4,91.7,,83.9,81.6,78.3,,,,
2017,"Gonzales, Marco",594835,91.7,,,,84.2,79.2,,,,
2017,"Steckenrider, Drew",608716,95.4,95.9,,,89.1,83.1,,,,
2017,"Ziegler, Brad",446899,,83.1,,,75.8,73.5,,,,
2017,"Boyer, Blaine",430641,94.2,94.1,,86.4,,73.4,,,,
2017,"Siegrist, Kevin",543779,92,91.9,,,84.5,72.7,,,,
2017,"Uehara, Koji",493157,87,86,,81.6,,,79.2,,,
2017,"Harris, Will",501789,92.5,,91.6,,,81.4,,,,
2017,"Weaver, Jered",450308,83.8,83.2,,79.2,77.1,71.9,,,,
2017,"Sipp, Tony",448609,91,90,,82.6,,,77.9,,,
2017,"Holder, Jonathan",656547,92.4,91.7,,87.1,85.7,75.8,,,,
2017,"Bonilla, Lisalverto",570810,92.3,91.6,,,84.4,79.6,,,,
2017,"Mengden, Daniel",596043,92.2,91.7,,84.1,80.8,72.6,,,,
2017,"Strahm, Matt",621381,93.7,,83.6,,84.9,78,,,,
2017,"Motte, Jason",435400,93.7,93.1,87.3,,87.6,,,,,
2017,"Ramirez, Neil",519166,93.1,93.2,,84.7,86.9,78.4,,,,
2017,"Brault, Steven",643230,92,91.2,,82.8,85.6,74.3,,,,
2017,"Stumpf, Daniel",621385,93.7,93.7,,84.6,86.6,,,,,
2017,"Zych, Tony",543964,94.6,94.4,,80.6,,72,,,,
2017,"Law, Derek",571882,93.7,94,,80.9,83,75.5,,,,
2017,"Turner, Jacob",545363,95,95,,86.9,88.6,79.9,,,,
2017,"Cessa, Luis",570666,95.3,92.7,,85.7,86.5,80.9,,,,
2017,"Hildenberger, Trevor",657610,92.6,88.3,,76.7,76.3,,,,,
2017,"Montas, Frankie",593423,98.2,97.1,,86.6,88.9,,,,,
2017,"Kela, Keone",605309,96.3,,,,89.8,82.9,,,,
2017,"Sanchez, Aaron",592717,94.9,94.9,,,88.8,79.5,,,,
2017,"Edgin, Josh",572831,91.2,90.8,,85.6,85.3,78.2,,,,
2017,"Workman, Brandon",519443,92.2,,88.2,,,80.9,,,,
2017,"Crick, Kyle",605195,95.5,95.5,95.5,82.6,88.2,,,,,
2017,"Pena, Felix",570240,94.3,,,80.7,87.7,,,,,
2017,"Perez, Oliver",424144,92.9,92.5,,79.6,,,,,,
2017,"Tuivailala, Sam",592815,95.7,95.4,,87,,79.6,,,,
2017,"Morrow, Brandon",453344,97.7,,91.9,88.1,,,,,,
2017,"Castro, Simon",501563,93.6,91.9,,84.4,,,,,,
2017,"Ynoa, Michael",573589,93.2,92.8,,86.8,87.6,79.6,,,,
2017,"Scott, Robby",582494,89.8,87.8,,74.5,84.8,73.9,,,,
2017,"Breslow, Craig",444520,90.3,89.4,,,78.9,78.2,,,,
2017,"Hardy, Blaine",543278,89.8,92.4,85.3,,80.3,77,,,,
2017,"Stewart, Brock",592779,93.7,93,,86.3,82.9,,,,,
2017,"Smith, Josh A.",595001,91.6,90.4,88.6,84.9,82.4,79.2,,,,
2017,"Pinto, Ricardo",620982,95.6,95.1,,86.1,87.9,,,,,
2017,"Estevez, Carlos",608032,97,97.2,,87,90.2,,,,,
2017,"Locke, Jeff",502046,90.9,90.7,,,80.5,77.9,,,,
2017,"Boshers, Buddy",542953,,90.7,,,84.8,78.6,,,,
2017,"Britton, Zack",502154,95.8,96.1,,83.4,,,,,,
2017,"Wisler, Matt",605538,92.8,92.5,,81.3,86.5,75,,,,
2017,"O'Grady, Chris",622217,87.4,89,82.3,,78.6,74.7,,,,
2017,"Suarez, Albert",544150,93.5,93.5,,82.5,85.1,75.9,,,,
2017,"Milner, Hoby",571948,89,88.9,,,80.8,,,,76.1,
2017,"Ynoa, Gabriel",593679,94.1,94.2,92.7,84.4,85.9,76.9,,,,
2017,"Diaz, Jumbo",471822,97,96.5,,87.1,,,,,,
2017,"Young, Chris",432934,86.9,,,82,82.8,,,,,
2017,"Mitchell, Bryan",571951,96.1,95.9,91.6,,,82.9,,,,
2017,"VerHagen, Drew",572403,93.9,93.9,,85,87.6,78.6,,,,
2017,"Paulino, David",600944,92.7,,,82,82.1,76,,,,
2017,"Davis, Rookie",606959,92.4,91.8,86.4,82.6,86.2,79.2,,,,
2017,"Peters, Dillon",596071,91.7,91.4,,,84.3,78.6,,,,
2017,"Shackelford, Kevin",594992,94.4,95.1,,87.7,89,,,,,
2017,"Quackenbush, Kevin",534812,90.5,,,83.1,,77.4,,,,
2017,"Bradford, Chasen",607473,91.1,90.4,,83.9,83.9,,,,,
2017,"Busenitz, Alan",641427,95.7,95.8,,,90.2,83.2,,,,
2017,"Melancon, Mark",453343,92.4,,90.8,,,81.5,86.5,,,
2017,"Valdez, Cesar",491624,88.9,88,,81.6,82.3,,,,,
2017,"Boxberger, Brad",502202,92.4,,,85.4,80.6,79.9,,,,
2017,"Rzepczynski, Marc",519240,92.1,92.5,,84.5,86.9,,,,,
2017,"Goeddel, Erik",592340,92.5,,,85.2,85.3,76.9,,,,
2017,"Rodriguez, Joely",570257,92.8,93.2,,86.4,,,,,,
2017,"Brice, Austin",592169,94.1,93.5,,85.8,87.3,80.8,,,,
2017,"Chen, Wei-Yin",612672,91,90,,84.2,82.4,73.9,,,,
